Record Date,Country - Currency Description,Exchange Rate,Effective Date,ISO Currency Code
2022-09-30,Niger-Cfa Franc,673.48,2022-09-30,XOF
2022-09-30,Nigeria-Naira,428.0,2022-09-30,NGN
2022-09-30,Norway-Krone,10.819,2022-09-30,NOK
2022-09-30,Oman-Rial,0.385,2022-09-30,OMR
2022-09-30,Pakistan-Rupee,227.77,2022-09-30,PKR
2022-09-30,Panama-Dolares,1.0,2022-09-30,USD
2022-09-30,Papua New Guinea-Kina,3.431,2022-09-30,PGK
2022-09-30,Paraguay-Guarani,7046.0,2022-09-30,PYG
2022-09-30,Peru-Sol,3.968,2022-09-30,PEN
2022-09-30,Philippines-Peso,58.745,2022-09-30,PHP
2022-09-30,Poland-Zloty,4.973,2022-09-30,PLN
2022-09-30,Poland-Zloty,4.414,2022-12-15,PLN
2022-09-30,Qatar-Riyal,3.678,2022-09-30,QAR
2022-09-30,Republic Of North Macedonia-Denar,63.05,2022-09-30,MKD
2022-09-30,Republic Of Palau-Dollar,1.0,2022-09-30,USD
2022-09-30,Romania-New Leu,5.075,2022-09-30,RON
2022-09-30,Russia-Ruble,57.7,2022-09-30,RUB
2022-09-30,Russia-Ruble,64.39,2022-12-15,RUB
2022-09-30,Rwanda-Franc,1030.0,2022-09-30,RWF
2022-09-30,Sao Tome & Principe-New Dobras,25.405,2022-09-30,STN
2022-09-30,Saudi Arabia-Riyal,3.75,2022-09-30,SAR
2022-09-30,Senegal-Cfa Franc,673.48,2022-09-30,XOF
2022-09-30,Serbia-Dinar,120.26,2022-09-30,RSD
2022-09-30,Seychelles-Rupee,13.11,2022-09-30,SCR
2022-09-30,Sierra Leone-Leone,15.78,2022-09-30,SLE
2022-09-30,Sierra Leone-Leone,18.0,2022-11-15,SLE
2022-09-30,Singapore-Dollar,1.436,2022-09-30,SGD
2022-09-30,Solomon Islands-Dollar,8.078,2022-09-30,SBD
2022-09-30,Somali-Shilling,565.0,2022-09-30,SOS
2022-09-30,South Africa-Rand,17.988,2022-09-30,ZAR
2022-09-30,South Sudan-Sudanese Pound,620.0,2022-09-30,SSP
2022-09-30,Sri Lanka-Rupee,362.0,2022-09-30,LKR
2022-09-30,St. Lucia-East Caribbean Dollar,2.7,2022-09-30,XCD
2022-09-30,Sudan-Pound,574.0,2022-09-30,SDG
2022-09-30,Suriname-Dollar,28.007,2022-09-30,SRD
2022-09-30,Suriname-Dollar,30.95,2022-11-30,SRD
2022-09-30,Swaziland-Lilangeni,17.988,2022-09-30,SZL
2022-09-30,Sweden-Krona,11.177,2022-09-30,SEK
2022-09-30,Switzerland-Franc,0.981,2022-09-30,CHF
2022-09-30,Syria-Pound,2511.0,2022-09-30,SYP
2022-09-30,Taiwan-Dollar,31.817,2022-09-30,TWD
2022-09-30,Tajikistan-Somoni,9.75,2022-09-30,TJS
2022-09-30,Tanzania-Shilling,2327.0,2022-09-30,TZS
2022-09-30,Thailand-Baht,37.79,2022-09-30,THB
2022-09-30,Timor-Leste-Dili,1.0,2022-09-30,USD
2022-09-30,Togo-Cfa Franc,673.48,2022-09-30,XOF
2022-09-30,Tonga-Pa'Anga,2.364,2022-09-30,TOP
2022-09-30,Trinidad & Tobago-Dollar,6.745,2022-09-30,TTD
2022-09-30,Tunisia-Dinar,3.256,2022-09-30,TND
2022-09-30,Turkey-New Lira,18.549,2022-09-30,TRY
2022-09-30,Turkmenistan-New Manat,3.491,2022-09-30,TMT
2022-09-30,Uganda-Shilling,3846.32,2022-09-30,UGX
2022-09-30,Ukraine-Hryvnia,36.93,2022-09-30,UAH
2022-09-30,United Arab Emirates-Dirham,3.673,2022-09-30,AED
2022-09-30,United Kingdom-Pound,0.906,2022-09-30,GBP
2022-09-30,United Kingdom-Pound,0.812,2022-12-15,GBP
2022-09-30,Uruguay-Peso,41.33,2022-09-30,UYU
2022-09-30,Uzbekistan-Som,10983.7,2022-09-30,UZS
2022-09-30,Vanuatu-Vatu,120.89,2022-09-30,VUV
2022-09-30,Venezuela-Bolivar Soberano,8.163,2022-09-30,VES
2022-09-30,Venezuela-Bolivar Soberano,9.29,2022-11-15,VES
2022-09-30,Venezuela-Fuerte,248832.0,2022-09-30,VEF
2022-09-30,Vietnam-Dong,23855.0,2022-09-30,VND
2022-09-30,Western Samoa-Tala,2.763,2022-09-30,WST
2022-09-30,Yemen-Rial,580.0,2022-09-30,YER
2022-09-30,Zambia-New Kwacha,15.734,2022-09-30,ZMW
2022-09-30,Zambia-New Kwacha,17.534,2022-12-15,ZMW
2022-09-30,Zimbabwe-Rtgs,606.345,2022-09-30,ZWL
2022-06-30,Afghanistan-Afghani,87.68,2022-06-30,AFN
2022-06-30,Albania-Lek,114.45,2022-06-30,ALL
2022-06-30,Algeria-Dinar,146.158,2022-06-30,DZD
2022-06-30,Angola-Kwanza,417.0,2022-06-30,AOA
2022-06-30,Antigua & Barbuda-East Caribbean Dollar,2.7,2022-06-30,XCD
2022-06-30,Argentina-Peso,129.75,2022-06-30,ARS
2022-06-30,Argentina-Peso,145.0,2022-08-31,ARS
2022-06-30,Armenia-Dram,420.0,2022-06-30,AMD
2022-06-30,Australia-Dollar,1.453,2022-06-30,AUD
2022-06-30,Azerbaijan-Manat,1.7,2022-06-30,AZN
2022-06-30,Bahamas-Dollar,1.0,2022-06-30,BSD
2022-06-30,Bahrain-Dinar,0.377,2022-06-30,BHD
2022-06-30,Bangladesh-Taka,94.0,2022-06-30,BDT
2022-06-30,Barbados-Dollar,2.02,2022-06-30,BBD
2022-06-30,Belarus-New Ruble,3.314,2022-06-30,BYN
2022-06-30,Belarus-New Ruble,2.518,2022-07-15,BYN
2022-06-30,Belize-Dollar,2.0,2022-06-30,BZD
2022-06-30,Benin-Cfa Franc,621.25,2022-06-30,XOF
2022-06-30,Bermuda-Dollar,1.0,2022-06-30,BMD
2022-06-30,Bolivia-Boliviano,6.81,2022-06-30,BOB
2022-06-30,Bosnia-Marka,1.881,2022-06-30,BAM
2022-06-30,Botswana-Pula,12.407,2022-06-30,BWP
2022-06-30,Brazil-Real,5.182,2022-06-30,BRL
2022-06-30,Brunei-Dollar,1.394,2022-06-30,BND
2022-06-30,Bulgaria-Lev New,1.881,2022-06-30,BGN
2022-06-30,Burkina Faso-Cfa Franc,621.25,2022-06-30,XOF
2022-06-30,Burma-Kyat,1850.0,2022-06-30,MMK
2022-06-30,Burma-Kyat,2093.7,2022-08-15,MMK
2022-06-30,Burundi-Franc,2016.45,2022-06-30,BIF
2022-06-30,Cambodia-Riel,4051.0,2022-06-30,KHR
2022-06-30,Cameroon-Cfa Franc,630.97,2022-06-30,XAF
2022-06-30,Canada-Dollar,1.292,2022-06-30,CAD
2022-06-30,Cape Verde-Escudo,106.1,2022-06-30,CVE
2022-06-30,Cayman Islands-Dollar,0.82,2022-06-30,KYD
2022-06-30,Central African Republic-Cfa Franc,630.97,2022-06-30,XAF
2022-06-30,Chad-Cfa Franc,630.97,2022-06-30,XAF
2022-06-30,Chile-Peso,929.06,2022-06-30,CLP
2022-06-30,China-Renminbi,6.703,2022-06-30,CNY
2022-06-30,Colombia-Peso,4107.6,2022-06-30,COP
2022-06-30,Comoros-Franc,467.35,2022-06-30,KMF
2022-06-30,Congo-Cfa Franc,630.97,2022-06-30,XAF
2022-06-30,Costa Rica-Colon,685.32,2022-06-30,CRC
2022-06-30,Cote D'Ivoire-Cfa Franc,621.25,2022-06-30,XOF
2022-06-30,Croatia-Kuna,6.93,2022-06-30,HRK
2022-06-30,Cuba-Chavito,1.0,2022-06-30,CUC
2022-06-30,Cuba-Peso,24.0,2022-06-30,CUP
2022-06-30,Czech Republic-Koruna,23.038,2022-06-30,CZK
2022-06-30,Democratic Republic Of Congo-Franc,1994.14,2022-06-30,CDF
2022-06-30,Denmark-Krone,7.157,2022-06-30,DKK
2022-06-30,Djibouti-Franc,177.0,2022-06-30,DJF
2022-06-30,Dominican Republic-Peso,54.48,2022-06-30,DOP
2022-06-30,Ecuador-Dolares,1.0,2022-06-30,USD
2022-06-30,Egypt-Pound,18.76,2022-06-30,EGP
2022-06-30,El Salvador-Dollar,1.0,2022-06-30,USD
2022-06-30,Equatorial Guinea-Cfa Franc,630.97,2022-06-30,XAF
2022-06-30,Eritrea-Nakfa,15.0,2022-06-30,ERN
2022-06-30,Ethiopia-Birr,51.994,2022-06-30,ETB
2022-06-30,Euro Zone-Euro,0.962,2022-06-30,EUR
2022-06-30,Fiji-Dollar,2.204,2022-06-30,FJD
2022-06-30,Gabon-Cfa Franc,630.97,2022-06-30,XAF
2022-06-30,Gambia-Dalasi,54.0,2022-06-30,GMD
2022-06-30,Georgia-Lari,2.915,2022-06-30,GEL
2022-06-30,Ghana-Cedi,7.85,2022-06-30,GHS
2022-06-30,Ghana-Cedi,9.2,2022-08-15,GHS
2022-06-30,Grenada-East Caribbean Dollar,2.7,2022-06-30,XCD
2022-06-30,Guatemala-Quetzal,7.745,2022-06-30,GTQ
2022-06-30,Guinea Bissau-Cfa Franc,621.25,2022-06-30,XOF
2022-06-30,Guinea-Franc,8644.0,2022-06-30,GNF
2022-06-30,Guyana-Dollar,215.0,2022-06-30,GYD
2022-06-30,Haiti-Gourde,112.483,2022-06-30,HTG
2022-06-30,Haiti-Gourde,124.368,2022-08-15,HTG
2022-06-30,Honduras-Lempira,24.357,2022-06-30,HNL
2022-06-30,Hong Kong-Dollar,7.846,2022-06-30,HKD
2022-06-30,Hungary-Forint,381.6,2022-06-30,HUF
2022-06-30,Iceland-Krona,133.46,2022-06-30,ISK
2022-06-30,India-Rupee,79.01,2022-06-30,INR
2022-06-30,Indonesia-Rupiah,14990.667,2022-06-30,IDR
2022-06-30,Iran-Rial,42000.0,2022-06-30,IRR
2022-06-30,Iraq-Dinar,1458.52,2022-06-30,IQD
2022-06-30,Israel-Shekel,3.498,2022-06-30,ILS
2022-06-30,Jamaica-Dollar,150.0,2022-06-30,JMD
2022-06-30,Japan-Yen,136.27,2022-06-30,JPY
2022-06-30,Jordan-Dinar,0.708,2022-06-30,JOD
2022-06-30,Kazakhstan-Tenge,470.09,2022-06-30,KZT
2022-06-30,Kenya-Shilling,117.8,2022-06-30,KES
2022-06-30,Korea-Won,1301.5,2022-06-30,KRW
2022-06-30,Kuwait-Dinar,0.307,2022-06-30,KWD
2022-06-30,Kyrgyzstan-Som,79.5,2022-06-30,KGS
2022-06-30,Laos-Kip,14985.0,2022-06-30,LAK
2022-06-30,Lebanon-Pound,1500.0,2022-06-30,LBP
2022-06-30,Lesotho-Maloti,16.365,2022-06-30,LSL
2022-06-30,Liberia-Dollar,151.0,2022-06-30,LRD
2022-06-30,Libya-Dinar,4.814,2022-06-30,LYD
2022-06-30,Madagascar-Ariary,3985.0,2022-06-30,MGA
2022-06-30,Malawi-Kwacha,1035.49,2022-06-30,MWK
2022-06-30,Malaysia-Ringgit,4.406,2022-06-30,MYR
2022-06-30,Maldives-Rufiyaa,15.42,2022-06-30,MVR
2022-06-30,Mali-Cfa Franc,621.25,2022-06-30,XOF
2022-06-30,Marshall Islands-U.S. Dollar,1.0,2022-06-30,USD
2022-06-30,Mauritania-Ouguiya,37.0,2022-06-30,MRU
2022-06-30,Mauritius-Rupee,45.15,2022-06-30,MUR
2022-06-30,Mexico-Peso,20.207,2022-06-30,MXN
2022-06-30,Micronesia-U.S. Dollar,1.0,2022-06-30,USD
2022-06-30,Moldova-Leu,19.05,2022-06-30,MDL
2022-06-30,Mongolia-Tugrik,3134.28,2022-06-30,MNT
2022-06-30,Morocco-Dirham,10.107,2022-06-30,MAD
2022-06-30,Mozambique-Metical,63.2,2022-06-30,MZN
2022-06-30,Namibia-Dollar,16.365,2022-06-30,NAD
2022-06-30,Nepal-Rupee,126.1,2022-06-30,NPR
2022-06-30,Netherlands Antilles-Guilder,1.78,2022-06-30,ANG
2022-06-30,New Zealand-Dollar,1.608,2022-06-30,NZD
2022-06-30,Nicaragua-Cordoba,35.85,2022-06-30,NIO
2022-06-30,Niger-Cfa Franc,621.25,2022-06-30,XOF
2022-06-30,Nigeria-Naira,416.0,2022-06-30,NGN
2022-06-30,Norway-Krone,9.941,2022-06-30,NOK
2022-06-30,Oman-Rial,0.385,2022-06-30,OMR
2022-06-30,Pakistan-Rupee,203.85,2022-06-30,PKR
2022-06-30,Pakistan-Rupee,238.75,2022-07-29,PKR
2022-06-30,Panama-Dolares,1.0,2022-06-30,USD
2022-06-30,Papua New Guinea-Kina,3.521,2022-06-30,PGK
2022-06-30,Paraguay-Guarani,6846.76,2022-06-30,PYG
2022-06-30,Peru-Sol,3.775,2022-06-30,PEN
2022-06-30,Philippines-Peso,55.015,2022-06-30,PHP
2022-06-30,Poland-Zloty,4.508,2022-06-30,PLN
2022-06-30,Qatar-Riyal,3.663,2022-06-30,QAR
2022-06-30,Republic Of North Macedonia-Denar,59.18,2022-06-30,MKD
2022-06-30,Republic Of Palau-Dollar,1.0,2022-06-30,USD
2022-06-30,Romania-New Leu,4.756,2022-06-30,RON
2022-06-30,Russia-Ruble,52.5,2022-06-30,RUB
2022-06-30,Russia-Ruble,62.256,2022-07-29,RUB
2022-06-30,Rwanda-Franc,1020.0,2022-06-30,RWF
2022-06-30,Sao Tome & Principe-New Dobras,23.199,2022-06-30,STN
2022-06-30,Saudi Arabia-Riyal,3.75,2022-06-30,SAR
2022-06-30,Senegal-Cfa Franc,621.25,2022-06-30,XOF
2022-06-30,Serbia-Dinar,112.72,2022-06-30,RSD
2022-06-30,Seychelles-Rupee,12.868,2022-06-30,SCR
2022-06-30,Sierra Leone-Leone,13175.0,2022-06-30,SLE
2022-06-30,Sierra Leone-Leone,13.62,2022-07-15,SLE
2022-06-30,Singapore-Dollar,1.394,2022-06-30,SGD
2022-06-30,Solomon Islands-Dollar,7.943,2022-06-30,SBD
2022-06-30,Somali-Shilling,575.0,2022-06-30,SOS
2022-06-30,South Africa-Rand,16.365,2022-06-30,ZAR
2022-06-30,South Sudan-Sudanese Pound,499.0,2022-06-30,SSP
2022-06-30,South Sudan-Sudanese Pound,612.0,2022-07-29,SSP
2022-06-30,Sri Lanka-Rupee,356.0,2022-06-30,LKR
2022-06-30,St. Lucia-East Caribbean Dollar,2.7,2022-06-30,XCD
2022-06-30,Sudan-Pound,567.0,2022-06-30,SDG
2022-06-30,Suriname-Dollar,22.107,2022-06-30,SRD
2022-06-30,Suriname-Dollar,24.751,2022-08-31,SRD
2022-06-30,Swaziland-Lilangeni,16.365,2022-06-30,SZL
2022-06-30,Sweden-Krona,10.317,2022-06-30,SEK
2022-06-30,Switzerland-Franc,0.957,2022-06-30,CHF
2022-06-30,Syria-Pound,2511.0,2022-06-30,SYP
2022-06-30,Taiwan-Dollar,29.784,2022-06-30,TWD
2022-06-30,Tajikistan-Somoni,9.7,2022-06-30,TJS
2022-06-30,Tanzania-Shilling,2327.0,2022-06-30,TZS
2022-06-30,Thailand-Baht,35.35,2022-06-30,THB
2022-06-30,Timor-Leste-Dili,1.0,2022-06-30,USD
2022-06-30,Togo-Cfa Franc,621.25,2022-06-30,XOF
2022-06-30,Tonga-Pa'Anga,2.232,2022-06-30,TOP
2022-06-30,Trinidad & Tobago-Dollar,6.756,2022-06-30,TTD
2022-06-30,Tunisia-Dinar,3.073,2022-06-30,TND
2022-06-30,Turkey-New Lira,16.669,2022-06-30,TRY
2022-06-30,Turkmenistan-New Manat,3.491,2022-06-30,TMT
2022-06-30,Uganda-Shilling,3745.0,2022-06-30,UGX
2022-06-30,Ukraine-Hryvnia,29.5,2022-06-30,UAH
2022-06-30,Ukraine-Hryvnia,36.92,2022-07-29,UAH
2022-06-30,United Arab Emirates-Dirham,3.673,2022-06-30,AED
2022-06-30,United Kingdom-Pound,0.826,2022-06-30,GBP
2022-06-30,Uruguay-Peso,39.07,2022-06-30,UYU
2022-06-30,Uzbekistan-Som,10844.21,2022-06-30,UZS
2022-06-30,Vanuatu-Vatu,116.08,2022-06-30,VUV
2022-06-30,Venezuela-Bolivar Soberano,5.521,2022-06-30,VES
2022-06-30,Venezuela-Bolivar Soberano,7.836,2022-08-31,VES
2022-06-30,Venezuela-Fuerte,248832.0,2022-06-30,VEF
2022-06-30,Vietnam-Dong,23255.0,2022-06-30,VND
2022-06-30,Western Samoa-Tala,2.665,2022-06-30,WST
2022-06-30,Yemen-Rial,580.0,2022-06-30,YER
2022-06-30,Zambia-New Kwacha,16.8,2022-06-30,ZMW
2022-06-30,Zimbabwe-Rtgs,330.029,2022-06-30,ZWL
2022-06-30,Zimbabwe-Rtgs,381.746,2022-07-15,ZWL
2022-03-31,Afghanistan-Afghani,88.62,2022-03-31,AFN
2022-03-31,Albania-Lek,109.15,2022-03-31,ALL
2022-03-31,Algeria-Dinar,142.42,2022-03-31,DZD
2022-03-31,Angola-Kwanza,444.64,2022-03-31,AOA
2022-03-31,Antigua & Barbuda-East Caribbean Dollar,2.7,2022-03-31,XCD
2022-03-31,Argentina-Peso,116.0,2022-03-31,ARS
2022-03-31,Armenia-Dram,490.0,2022-03-31,AMD
2022-03-31,Armenia-Dram,420.0,2022-06-15,AMD
2022-03-31,Australia-Dollar,1.336,2022-03-31,AUD
2022-03-31,Azerbaijan-Manat,1.7,2022-03-31,AZN
2022-03-31,Bahamas-Dollar,1.0,2022-03-31,BSD
2022-03-31,Bahrain-Dinar,0.377,2022-03-31,BHD
2022-03-31,Bangladesh-Taka,86.0,2022-03-31,BDT
2022-03-31,Barbados-Dollar,2.02,2022-03-31,BBD
2022-03-31,Belize-Dollar,2.0,2022-03-31,BZD
2022-03-31,Benin-Cfa Franc,584.0,2022-03-31,XOF
2022-03-31,Bermuda-Dollar,1.0,2022-03-31,BMD
2022-03-31,Bolivia-Boliviano,6.8,2022-03-31,BOB
2022-03-31,Bosnia-Marka,1.761,2022-03-31,BAM
2022-03-31,Botswana-Pula,11.429,2022-03-31,BWP
2022-03-31,Brazil-Real,4.772,2022-03-31,BRL
2022-03-31,Brunei-Dollar,1.354,2022-03-31,BND
2022-03-31,Bulgaria-Lev New,1.761,2022-03-31,BGN
2022-03-31,Burkina Faso-Cfa Franc,584.0,2022-03-31,XOF
2022-03-31,Burma-Kyat,2060.0,2022-03-31,MMK
2022-03-31,Burma-Kyat,1850.0,2022-05-13,MMK
2022-03-31,Burundi-Franc,2003.05,2022-03-31,BIF
2022-03-31,Cambodia-Riel,4051.0,2022-03-31,KHR
2022-03-31,Cameroon-Cfa Franc,590.79,2022-03-31,XAF
2022-03-31,Canada-Dollar,1.252,2022-03-31,CAD
2022-03-31,Cape Verde-Escudo,99.3,2022-03-31,CVE
2022-03-31,Cayman Islands-Dollar,0.82,2022-03-31,KYD
2022-03-31,Central African Republic-Cfa Franc,590.79,2022-03-31,XAF
2022-03-31,Chad-Cfa Franc,590.79,2022-03-31,XAF
2022-03-31,Chile-Peso,787.5,2022-03-31,CLP
2022-03-31,China-Renminbi,6.342,2022-03-31,CNY
2022-03-31,Colombia-Peso,3748.52,2022-03-31,COP
2022-03-31,Comoros-Franc,442.2,2022-03-31,KMF
2022-03-31,Congo-Cfa Franc,590.79,2022-03-31,XAF
2022-03-31,Costa Rica-Colon,653.92,2022-03-31,CRC
2022-03-31,Cote D'Ivoire-Cfa Franc,584.0,2022-03-31,XOF
2022-03-31,Croatia-Kuna,6.6,2022-03-31,HRK
2022-03-31,Cuba-Chavito,1.0,2022-03-31,CUC
2022-03-31,Cuba-Peso,1.0,2022-03-31,CUP
2022-03-31,Cuba-Peso,24.0,2022-04-15,CUP
2022-03-31,Czech Republic-Koruna,21.279,2022-03-31,CZK
2022-03-31,Democratic Republic Of Congo-Franc,1995.14,2022-03-31,CDF
2022-03-31,Denmark-Krone,6.7,2022-03-31,DKK
2022-03-31,Djibouti-Franc,177.0,2022-03-31,DJF
2022-03-31,Dominican Republic-Peso,54.7,2022-03-31,DOP
2022-03-31,Ecuador-Dolares,1.0,2022-03-31,USD
2022-03-31,Egypt-Pound,18.21,2022-03-31,EGP
2022-03-31,El Salvador-Dollar,1.0,2022-03-31,USD
2022-03-31,Equatorial Guinea-Cfa Franc,590.79,2022-03-31,XAF
2022-03-31,Ethiopia-Birr,50.987,2022-03-31,ETB
2022-03-31,Euro Zone-Euro,0.901,2022-03-31,EUR
2022-03-31,Fiji-Dollar,2.07,2022-03-31,FJD
2022-03-31,Gabon-Cfa Franc,590.79,2022-03-31,XAF
2022-03-31,Gambia-Dalasi,53.0,2022-03-31,GMD
2022-03-31,Georgia-Lari,3.03,2022-03-31,GEL
2022-03-31,Ghana-Cedi,7.3,2022-03-31,GHS
2022-03-31,Grenada-East Caribbean Dollar,2.7,2022-03-31,XCD
2022-03-31,Guatemala-Quetzal,7.67,2022-03-31,GTQ
2022-03-31,Guinea Bissau-Cfa Franc,584.0,2022-03-31,XOF
2022-03-31,Guinea-Franc,8801.0,2022-03-31,GNF
2022-03-31,Guyana-Dollar,215.0,2022-03-31,GYD
2022-03-31,Haiti-Gourde,104.0,2022-03-31,HTG
2022-03-31,Honduras-Lempira,24.294,2022-03-31,HNL
2022-03-31,Hong Kong-Dollar,7.83,2022-03-31,HKD
2022-03-31,Hungary-Forint,332.84,2022-03-31,HUF
2022-03-31,Hungary-Forint,370.05,2022-05-13,HUF
2022-03-31,Iceland-Krona,127.75,2022-03-31,ISK
2022-03-31,India-Rupee,75.724,2022-03-31,INR
2022-03-31,Indonesia-Rupiah,14343.64,2022-03-31,IDR
2022-03-31,Iran-Rial,42000.0,2022-03-31,IRR
2022-03-31,Iraq-Dinar,1458.5,2022-03-31,IQD
2022-03-31,Israel-Shekel,3.172,2022-03-31,ILS
2022-03-31,Jamaica-Dollar,155.0,2022-03-31,JMD
2022-03-31,Japan-Yen,121.61,2022-03-31,JPY
2022-03-31,Japan-Yen,134.46,2022-06-15,JPY
2022-03-31,Jordan-Dinar,0.708,2022-03-31,JOD
2022-03-31,Kazakhstan-Tenge,469.79,2022-03-31,KZT
2022-03-31,Kenya-Shilling,114.9,2022-03-31,KES
2022-03-31,Korea-Won,1213.79,2022-03-31,KRW
2022-03-31,Kuwait-Dinar,0.304,2022-03-31,KWD
2022-03-31,Kyrgyzstan-Som,83.309,2022-03-31,KGS
2022-03-31,Laos-Kip,11731.0,2022-03-31,LAK
2022-03-31,Laos-Kip,13412.0,2022-05-31,LAK
2022-03-31,Lebanon-Pound,1500.0,2022-03-31,LBP
2022-03-31,Lesotho-Maloti,14.552,2022-03-31,LSL
2022-03-31,Lesotho-Maloti,16.122,2022-05-13,LSL
2022-03-31,Liberia-Dollar,152.0,2022-03-31,LRD
2022-03-31,Libya-Dinar,4.661,2022-03-31,LYD
2022-03-31,Madagascar-Ariary,3985.0,2022-03-31,MGA
2022-03-31,Malawi-Kwacha,1027.0,2022-03-31,MWK
2022-03-31,Malaysia-Ringgit,4.203,2022-03-31,MYR
2022-03-31,Maldives-Rufiyaa,15.42,2022-03-31,MVR
2022-03-31,Mali-Cfa Franc,584.0,2022-03-31,XOF
2022-03-31,Marshall Islands-U.S. Dollar,1.0,2022-03-31,USD
2022-03-31,Mauritania-Ouguiya,37.0,2022-03-31,MRU
2022-03-31,Mauritius-Rupee,44.45,2022-03-31,MUR
2022-03-31,Mexico-Peso,19.888,2022-03-31,MXN
2022-03-31,Micronesia-U.S. Dollar,1.0,2022-03-31,USD
2022-03-31,Moldova-Leu,18.28,2022-03-31,MDL
2022-03-31,Mongolia-Tugrik,2944.6,2022-03-31,MNT
2022-03-31,Morocco-Dirham,9.671,2022-03-31,MAD
2022-03-31,Mozambique-Metical,63.2,2022-03-31,MZN
2022-03-31,Namibia-Dollar,14.552,2022-03-31,NAD
2022-03-31,Namibia-Dollar,16.122,2022-05-13,NAD
2022-03-31,Nepal-Rupee,121.0,2022-03-31,NPR
2022-03-31,Netherlands Antilles-Guilder,1.78,2022-03-31,ANG
2022-03-31,New Zealand-Dollar,1.442,2022-03-31,NZD
2022-03-31,New Zealand-Dollar,1.603,2022-05-13,NZD
2022-03-31,Nicaragua-Cordoba,35.65,2022-03-31,NIO
2022-03-31,Niger-Cfa Franc,584.0,2022-03-31,XOF
2022-03-31,Nigeria-Naira,405.0,2022-03-31,NGN
2022-03-31,Norway-Krone,8.736,2022-03-31,NOK
2022-03-31,Norway-Krone,9.823,2022-05-13,NOK
2022-03-31,Oman-Rial,0.384,2022-03-31,OMR
2022-03-31,Pakistan-Rupee,183.4,2022-03-31,PKR
2022-03-31,Pakistan-Rupee,206.2,2022-06-15,PKR
2022-03-31,Panama-Dolares,1.0,2022-03-31,USD
2022-03-31,Papua New Guinea-Kina,3.431,2022-03-31,PGK
2022-03-31,Paraguay-Guarani,6954.61,2022-03-31,PYG
2022-03-31,Peru-Sol,3.724,2022-03-31,PEN
2022-03-31,Philippines-Peso,51.81,2022-03-31,PHP
2022-03-31,Poland-Zloty,4.19,2022-03-31,PLN
2022-03-31,Qatar-Riyal,3.64,2022-03-31,QAR
2022-03-31,Republic Of North Macedonia-Denar,55.41,2022-03-31,MKD
2022-03-31,Republic Of Palau-Dollar,1.0,2022-03-31,USD
2022-03-31,Romania-New Leu,4.454,2022-03-31,RON
2022-03-31,Russia-Ruble,81.48,2022-03-31,RUB
2022-03-31,Russia-Ruble,70.251,2022-04-29,RUB
2022-03-31,Rwanda-Franc,1000.0,2022-03-31,RWF
2022-03-31,Sao Tome & Principe-New Dobras,22.102,2022-03-31,STN
2022-03-31,Saudi Arabia-Riyal,3.75,2022-03-31,SAR
2022-03-31,Senegal-Cfa Franc,584.0,2022-03-31,XOF
2022-03-31,Serbia-Dinar,105.93,2022-03-31,RSD
2022-03-31,Seychelles-Rupee,13.83,2022-03-31,SCR
2022-03-31,Sierra Leone-Leone,11741.3,2022-03-31,SLE
2022-03-31,Sierra Leone-Leone,12975.0,2022-05-31,SLE
2022-03-31,Singapore-Dollar,1.354,2022-03-31,SGD
2022-03-31,Solomon Islands-Dollar,7.716,2022-03-31,SBD
2022-03-31,Somali-Shilling,575.0,2022-03-31,SOS
2022-03-31,South Africa-Rand,14.552,2022-03-31,ZAR
2022-03-31,South Africa-Rand,16.122,2022-05-13,ZAR
2022-03-31,South Sudan-Sudanese Pound,430.0,2022-03-31,SSP
2022-03-31,South Sudan-Sudanese Pound,487.0,2022-06-15,SSP
2022-03-31,Spain-Euro,0.901,2022-03-31,EUR
2022-03-31,Sri Lanka-Rupee,289.0,2022-03-31,LKR
2022-03-31,Sri Lanka-Rupee,350.0,2022-04-29,LKR
2022-03-31,St. Lucia-East Caribbean Dollar,2.7,2022-03-31,XCD
2022-03-31,Sudan-Pound,576.0,2022-03-31,SDG
2022-03-31,Suriname-Dollar,20.576,2022-03-31,SRD
2022-03-31,Swaziland-Lilangeni,14.552,2022-03-31,SZL
2022-03-31,Swaziland-Lilangeni,16.122,2022-05-13,SZL
2022-03-31,Sweden-Krona,9.313,2022-03-31,SEK
2022-03-31,Switzerland-Franc,0.925,2022-03-31,CHF
2022-03-31,Syria-Pound,2511.0,2022-03-31,SYP
2022-03-31,Taiwan-Dollar,28.674,2022-03-31,TWD
2022-03-31,Tajikistan-Somoni,12.95,2022-03-31,TJS
2022-03-31,Tajikistan-Somoni,11.35,2022-05-31,TJS
2022-03-31,Tanzania-Shilling,2322.0,2022-03-31,TZS
2022-03-31,Thailand-Baht,33.24,2022-03-31,THB
2022-03-31,Timor-Leste-Dili,1.0,2022-03-31,USD
2022-03-31,Togo-Cfa Franc,584.0,2022-03-31,XOF
2022-03-31,Tonga-Pa'Anga,2.174,2022-03-31,TOP
2022-03-31,Trinidad & Tobago-Dollar,6.76,2022-03-31,TTD
2022-03-31,Tunisia-Dinar,2.945,2022-03-31,TND
2022-03-31,Turkey-New Lira,14.652,2022-03-31,TRY
2022-03-31,Turkey-New Lira,16.402,2022-05-31,TRY
